id,count
1555,271.87888
1556,11.960961
1559,91.73362
1563,151.13046
1566,56.402657
1567,87.438446
1568,-35.60308
1571,238.17438
1572,24.934755
1574,
1577,112.3926
1583,82.95961
1585,27.150751
1586,230.51607
1587,306.8756
1596,181.847
1602,23.979776
1604,196.6639
1605,11.689151
1610,275.3908
1611,34.204903
1616,200.76094
1617,54.516617
1618,156.71182
1622,59.62068
1623,86.2096
1628,282.34772
1631,23.032925
1632,178.54607
1633,288.16168
1634,280.01868
1636,219.10262
1637,198.62845
1643,71.68706
1644,111.10127
1646,82.25679
1648,202.06163
1651,206.1613
1656,23.648935
1658,206.41081
1659,33.58124
1665,207.04234
1666,182.59386
1670,83.24386
1674,40.52645
1679,226.2835
1680,124.5852
1683,332.02448
1686,154.04863
1691,15.685256
1693,28.62902
1696,258.36874
1697,181.88553
1703,181.93019
1706,67.8317
1709,198.11476
1710,53.456276
1712,
1713,58.689888
1718,249.23332
1719,254.46536
1722,261.92282
1723,12.870856
1724,309.50342
1728,28.876352
1730,38.971947
1732,73.84156
1737,14.465322
1745,61.614506
1747,215.0345
1748,-4.3999114
1755,91.873405
1759,157.64865
1761,301.23984
1764,91.98248
1765,131.03833
1766,26.612204
1768,70.93984
1770,25.241823
1771,215.49889
1774,95.754974
1785,187.1787
1788,211.698
1792,213.82176
1794,240.37451
1797,42.805
1798,41.07098
1799,327.17175
1802,103.1207
1806,163.19424
1808,51.7669
1810,343.96857
1818,9.002124
1819,177.40732
1820,263.4319
1822,273.57996
1826,83.82875
1827,160.56355
1835,34.927082
1841,130.27583
1842,164.07765
1843,71.973114
1846,42.032593
1849,64.50343
1850,229.53389
1851,114.89137
1857,
1858,213.54237
1860,128.57103
1861,275.06473
1864,256.7338
1869,389.96878
1871,
1872,-1.487409
1875,64.603
1878,260.1512
1879,254.39983
1885,73.61807
1888,109.74257
1889,16.694311
1890,99.805145
1896,171.49849
1897,224.06548
1898,
1900,63.976524
1905,189.34024
1908,168.98158
1909,152.8784
1913,
1918,104.201485
1922,292.07098
1923,64.90498
1925,271.3242
1926,167.8778
1927,165.28984
1930,256.94595
1935,19.057217
1939,138.97467
1942,142.73091
1943,
1948,164.0717
1949,264.7834
1951,125.28656
1953,158.08156
1959,
1963,26.412409
1967,59.659523
1973,209.94144
1975,284.03513
1976,22.84986
1990,141.64828
1993,190.24916
1997,183.66042
1999,86.20601
2001,169.70955
2004,38.898064
2010,2.7922657
2013,140.82468
2017,300.68542
2021,132.49336
2023,228.97621
2026,185.00179
2037,39.691284
2039,189.9384
2041,164.67711
2046,47.584946
2050,322.44757
2060,272.38837
2067,127.452484
2069,42.21985
2072,266.89023
2074,62.78889
2079,64.50134
2083,10.43305
2085,170.69942
2087,25.215216
2093,179.73274
2094,36.183105
2097,300.44022
2103,117.47757
2104,
2107,208.1833
2108,49.724964
2110,79.52356
2115,94.68164
2117,45.51984
2125,165.54836
2127,219.1582
2133,89.75135
2134,322.6274
2135,128.46693
2141,269.65518
2143,206.61012
2145,38.245434
2146,83.25755
2147,293.00488
2148,
2149,
2165,41.24784
2166,152.66953
2177,106.75113
