id,count
1552,195.20831
1554,213.16418
1555,240.89464
1556,0.57956886
1559,59.98781
1563,235.53203
1566,213.5426
1567,93.64384
1568,59.981934
1571,218.86497
1572,55.816765
1574,
1577,60.81951
1583,25.003098
1585,54.518654
1586,222.26202
1587,214.12001
1596,176.09094
1602,64.73439
1604,73.31026
1605,27.941095
1610,248.61903
1611,111.5803
1616,66.72901
1617,126.47278
1618,54.147697
1622,41.63314
1623,33.33657
1628,248.10713
1631,38.722633
1632,212.32114
1633,225.13065
1634,235.77618
1636,212.61064
1637,144.97502
1643,87.29675
1644,133.67824
1646,87.13531
1648,197.9469
1651,48.07775
1656,53.40297
1658,155.22516
1659,61.883545
1665,80.61672
1666,145.60358
1670,83.88843
1674,192.70525
1679,231.66736
1680,230.16174
1683,246.97769
1686,35.0289
1691,126.695915
1693,44.90779
1696,69.29602
1697,103.57248
1703,80.21862
1706,40.56862
1709,202.10434
1710,42.189095
1712,
1713,162.12793
1718,245.09518
1719,206.68327
1722,245.63689
1723,164.6467
1724,234.9566
1728,59.562004
1730,74.11046
1732,68.115875
1737,36.21293
1745,24.72346
1747,62.4403
1748,65.57175
1755,115.361404
1759,53.600983
1761,239.81448
1764,206.55592
1765,180.32681
1766,30.076918
1768,29.626955
1770,50.889694
1771,183.13225
1774,105.49051
1785,166.19574
1788,226.03
1792,54.14508
1794,217.5363
1797,133.43195
1798,47.017097
1799,250.65073
1802,131.61125
1806,40.680016
1808,79.543076
1810,227.1591
1818,0.57956886
1819,247.31265
1820,258.9297
1822,204.12328
1826,231.89003
1827,210.10272
1835,67.10384
1841,117.93983
1842,153.71925
1843,64.57442
1846,41.027885
1849,67.2117
1850,238.85829
1851,100.57173
1857,
1858,188.48444
1860,99.88724
1861,236.13914
1864,84.989105
1869,238.81189
1871,
1872,0.57956886
1875,57.63713
1878,251.76907
1879,227.37868
1885,29.840542
1888,97.49697
1889,32.183464
1890,115.30763
1896,162.80457
1897,226.86125
1898,
1900,37.315056
1905,70.78208
1908,90.00869
1909,121.076225
1913,
1918,99.71252
1922,282.64926
1923,158.977
1925,219.48318
1926,164.48122
1927,241.49939
1930,213.56284
1935,71.53509
1939,98.02679
1942,104.606606
1943,
1948,258.04318
1949,223.16525
1951,129.73068
1953,122.63998
1959,
1963,61.955795
1967,185.90884
1973,228.0575
1975,52.172432
1976,14.368657
1990,123.68977
1993,111.33075
1997,80.42831
1999,159.21193
2001,208.98344
2004,32.487396
2010,125.39251
2013,146.36136
2017,239.65628
2021,128.81715
2023,73.9821
2026,190.80544
2037,59.892616
2039,90.69759
2041,53.64859
2046,67.339195
2050,57.01394
2060,212.56145
2067,121.774155
2069,186.92737
2072,231.5394
2074,193.5968
2079,144.68248
2083,44.213898
2085,80.12503
2087,47.420227
2093,165.47823
2094,51.012962
2097,67.93512
2103,96.91556
2104,
2107,229.7826
2108,51.87336
2110,0.57956886
2115,227.20718
2117,69.957214
2125,239.71346
2127,263.63287
2133,50.409866
2134,259.18564
2135,135.64236
2141,242.19704
2143,36.659653
2145,28.515978
2146,57.87494
2147,219.36899
2148,
2149,
2165,108.92721
2166,193.22073
2177,90.9052
