연도,일시,측정소,PM2.5
4,0113 10:00,공주,0.217
4,0113 11:00,공주,0.221
4,0113 12:00,공주,0.262
4,0113 13:00,공주,0.185
4,0113 14:00,공주,0.195
4,0113 15:00,공주,0.166
4,0113 16:00,공주,0.197
4,0113 17:00,공주,0.29
4,0113 18:00,공주,0.118
4,0113 19:00,공주,0.148
4,0113 20:00,공주,0.135
4,0113 21:00,공주,0.135
4,0113 22:00,공주,0.171
4,0113 23:00,공주,0.152
4,0114 00:00,공주,0.169
4,0114 01:00,공주,0.162
4,0114 02:00,공주,0.155
4,0114 03:00,공주,0.174
4,0114 04:00,공주,0.161
4,0114 05:00,공주,0.16
4,0114 06:00,공주,0.149
4,0114 07:00,공주,0.179
4,0114 08:00,공주,0.203
4,0114 09:00,공주,0.211
4,0114 10:00,공주,0.203
4,0114 11:00,공주,0.203
4,0114 12:00,공주,0.99
4,0114 13:00,공주,0.187
4,0114 14:00,공주,0.211
4,0114 15:00,공주,0.182
4,0114 16:00,공주,0.205
4,0114 17:00,공주,0.17
4,0114 18:00,공주,0.169
4,0114 19:00,공주,0.13
4,0114 20:00,공주,0.119
4,0114 21:00,공주,0.168
4,0114 22:00,공주,0.183
4,0114 23:00,공주,0.112
4,0115 00:00,공주,0.145
4,0115 01:00,공주,0.181
4,0115 02:00,공주,0.183
4,0115 03:00,공주,0.213
4,0115 04:00,공주,0.136
4,0115 05:00,공주,0.18
4,0115 06:00,공주,0.15
4,0115 07:00,공주,0.15
4,0115 08:00,공주,0.152
4,0115 09:00,공주,0.209
4,0115 10:00,공주,0.204
4,0115 11:00,공주,0.4
4,0115 12:00,공주,0.245
4,0115 13:00,공주,0.195
4,0115 14:00,공주,0.218
4,0115 15:00,공주,0.233
4,0115 16:00,공주,0.194
4,0115 17:00,공주,0.164
4,0115 18:00,공주,0.16
4,0115 19:00,공주,0.114
4,0115 20:00,공주,0.124
4,0115 21:00,공주,0.159
4,0115 22:00,공주,0.132
4,0115 23:00,공주,0.147
4,0118 00:00,공주,0.092
4,0118 01:00,공주,0.104
4,0118 02:00,공주,0.139
4,0118 03:00,공주,0.067
4,0118 04:00,공주,0.098
4,0118 05:00,공주,0.103
4,0118 06:00,공주,0.102
4,0118 07:00,공주,0.072
4,0118 08:00,공주,0.159
4,0118 09:00,공주,0.108
4,0118 10:00,공주,0.106
4,0118 11:00,공주,0.17
4,0118 12:00,공주,0.122
4,0118 13:00,공주,0.104
4,0118 14:00,공주,0.132
4,0118 15:00,공주,0.19
4,0118 16:00,공주,0.112
4,0118 17:00,공주,0.125
4,0118 18:00,공주,0.137
4,0118 19:00,공주,0.124
4,0118 20:00,공주,0.154
4,0118 21:00,공주,0.106
4,0118 22:00,공주,0.096
4,0118 23:00,공주,0.14
4,0119 00:00,공주,0.099
4,0119 01:00,공주,0.09
4,0119 02:00,공주,0.073
4,0119 03:00,공주,0.118
4,0119 04:00,공주,0.075
4,0119 05:00,공주,0.099
4,0119 06:00,공주,0.082
4,0119 07:00,공주,0.126
4,0119 08:00,공주,0.066
4,0119 09:00,공주,0.109
4,0119 10:00,공주,0.078
4,0119 11:00,공주,0.103
4,0119 12:00,공주,0.149
4,0119 13:00,공주,0.177
4,0119 14:00,공주,0.162
4,0119 15:00,공주,0.167
4,0119 16:00,공주,0.143
4,0119 17:00,공주,0.073
4,0119 18:00,공주,0.12
4,0119 19:00,공주,0.115
4,0119 20:00,공주,0.159
4,0119 21:00,공주,0.12
4,0119 22:00,공주,0.111
4,0119 23:00,공주,0.1
4,0120 00:00,공주,0.08
4,0120 01:00,공주,0.038
4,0120 02:00,공주,0.05
4,0120 03:00,공주,0.053
4,0120 04:00,공주,0.048
4,0120 05:00,공주,0.057
4,0120 06:00,공주,0.083
4,0120 07:00,공주,0.102
4,0120 08:00,공주,0.086
4,0120 09:00,공주,0.127
4,0120 10:00,공주,0.12
4,0120 11:00,공주,0.154
4,0120 12:00,공주,0.166
4,0120 13:00,공주,0.165
4,0120 14:00,공주,0.171
4,0120 15:00,공주,0.155
4,0120 16:00,공주,0.162
4,0120 17:00,공주,0.102
4,0120 18:00,공주,0.154
4,0120 19:00,공주,0.16
4,0120 20:00,공주,0.085
4,0120 21:00,공주,0.147
4,0120 22:00,공주,0.141
4,0120 23:00,공주,0.173
4,0123 00:00,공주,0.034
4,0123 01:00,공주,0.062
4,0123 02:00,공주,0.08
4,0123 03:00,공주,0.064
4,0123 04:00,공주,0.055
4,0123 05:00,공주,0.066
4,0123 06:00,공주,0.067
4,0123 07:00,공주,0.099
4,0123 08:00,공주,0.085
4,0123 09:00,공주,0.07
4,0123 10:00,공주,0.049
4,0123 11:00,공주,0.077
4,0123 12:00,공주,0.083
4,0123 13:00,공주,0.107
4,0123 14:00,공주,0.072
4,0123 15:00,공주,0.07
4,0123 16:00,공주,0.033
4,0123 17:00,공주,0.046
4,0123 18:00,공주,0.049
4,0123 19:00,공주,0.066
4,0123 20:00,공주,0.074
4,0123 21:00,공주,0.068
4,0123 22:00,공주,0.092
4,0123 23:00,공주,0.099
4,0124 00:00,공주,0.079
4,0124 01:00,공주,0.037
4,0124 02:00,공주,0.05
4,0124 03:00,공주,0.062
4,0124 04:00,공주,0.004
4,0124 05:00,공주,0.042
4,0124 06:00,공주,0.046
4,0124 07:00,공주,0.045
4,0124 08:00,공주,0.044
4,0124 09:00,공주,0.022
4,0124 10:00,공주,0.028
4,0124 11:00,공주,0.035
4,0124 12:00,공주,0.021
4,0124 13:00,공주,0.061
4,0124 14:00,공주,0.067
4,0124 15:00,공주,0.05
4,0124 16:00,공주,0.019
4,0124 17:00,공주,0.065
4,0124 18:00,공주,0.032
4,0124 19:00,공주,0.006
4,0124 20:00,공주,0.051
4,0124 21:00,공주,0.036
4,0124 22:00,공주,0.051
4,0124 23:00,공주,0.073
4,0125 00:00,공주,0.055
4,0125 01:00,공주,0.043
4,0125 02:00,공주,0.084
4,0125 03:00,공주,0.054
4,0125 04:00,공주,0.072
4,0125 05:00,공주,0.041
4,0125 06:00,공주,0.038
4,0125 07:00,공주,0.057
4,0125 08:00,공주,0.064
4,0125 09:00,공주,0.08
4,0125 10:00,공주,0.051
4,0125 11:00,공주,0.059
4,0125 12:00,공주,0.007
4,0125 13:00,공주,0.065
4,0125 14:00,공주,0.051
4,0125 15:00,공주,0.042
4,0125 16:00,공주,0.015
4,0125 17:00,공주,0.026
4,0125 18:00,공주,0.011
4,0125 19:00,공주,0.023
4,0125 20:00,공주,0.058
4,0125 21:00,공주,0.07
4,0125 22:00,공주,0.037
4,0125 23:00,공주,0.042
4,0128 00:00,공주,0.175
4,0128 01:00,공주,0.147
4,0128 02:00,공주,0.196
4,0128 03:00,공주,0.191
4,0128 04:00,공주,0.185
4,0128 05:00,공주,0.148
4,0128 06:00,공주,0.135
4,0128 07:00,공주,0.223
4,0128 08:00,공주,0.203
4,0128 09:00,공주,0.21
4,0128 10:00,공주,0.183
4,0128 11:00,공주,0.131
4,0128 12:00,공주,0.205
4,0128 13:00,공주,0.212
4,0128 14:00,공주,0.244
4,0128 15:00,공주,0.276
4,0128 16:00,공주,0.234
4,0128 17:00,공주,0.222
4,0128 18:00,공주,0.174
4,0128 19:00,공주,0.192
4,0128 20:00,공주,0.204
4,0128 21:00,공주,0.232
4,0128 22:00,공주,0.219
4,0128 23:00,공주,0.18
4,0129 00:00,공주,0.207
4,0129 01:00,공주,0.209
4,0129 02:00,공주,0.197
4,0129 03:00,공주,0.259
4,0129 04:00,공주,0.169
4,0129 05:00,공주,0.156
4,0129 06:00,공주,0.23
4,0129 07:00,공주,0.214
4,0129 08:00,공주,0.168
4,0129 09:00,공주,0.268
4,0129 10:00,공주,0.266
4,0129 11:00,공주,0.172
4,0129 12:00,공주,0.206
4,0129 13:00,공주,0.16
4,0129 14:00,공주,0.209
4,0129 15:00,공주,0.233
4,0129 16:00,공주,0.133
4,0129 17:00,공주,0.251
4,0129 18:00,공주,0.261
4,0129 19:00,공주,0.236
4,0129 20:00,공주,0.234
4,0129 21:00,공주,0.213
4,0129 22:00,공주,0.231
4,0129 23:00,공주,0.194
4,0130 00:00,공주,0.183
4,0130 01:00,공주,0.214
4,0130 02:00,공주,0.237
4,0130 03:00,공주,0.176
4,0130 04:00,공주,0.163
4,0130 05:00,공주,0.178
4,0130 06:00,공주,0.183
4,0130 07:00,공주,0.213
4,0130 08:00,공주,0.178
4,0130 09:00,공주,0.224
4,0130 10:00,공주,0.267
4,0130 11:00,공주,0.154
4,0130 12:00,공주,0.244
4,0130 13:00,공주,0.168
4,0130 14:00,공주,0.171
4,0130 15:00,공주,0.179
4,0130 16:00,공주,0.257
4,0130 17:00,공주,0.28
4,0130 18:00,공주,0.222
4,0130 19:00,공주,0.251
4,0130 20:00,공주,0.233
4,0130 21:00,공주,0.226
4,0130 22:00,공주,0.26
4,0130 23:00,공주,0.259
4,0202 00:00,공주,0.106
4,0202 01:00,공주,0.109
4,0202 02:00,공주,0.11
4,0202 03:00,공주,0.101
4,0202 04:00,공주,0.065
4,0202 05:00,공주,0.099
4,0202 06:00,공주,0.045
4,0202 07:00,공주,0.105
4,0202 08:00,공주,0.094
4,0202 09:00,공주,0.083
4,0202 10:00,공주,0.126
4,0202 11:00,공주,0.081
4,0202 12:00,공주,0.079
4,0202 13:00,공주,0.089
4,0202 14:00,공주,0.072
4,0202 15:00,공주,0.08
4,0202 16:00,공주,0.056
4,0202 17:00,공주,0.085
4,0202 18:00,공주,0.059
4,0202 19:00,공주,0.056
4,0202 20:00,공주,0.093
4,0202 21:00,공주,0.082
4,0202 22:00,공주,0.069
4,0202 23:00,공주,0.092
4,0203 00:00,공주,0.061
4,0203 01:00,공주,0.072
4,0203 02:00,공주,0.049
4,0203 03:00,공주,0.077
4,0203 04:00,공주,0.062
4,0203 05:00,공주,0.076
4,0203 06:00,공주,0.084
4,0203 07:00,공주,0.107
4,0203 08:00,공주,0.068
4,0203 09:00,공주,0.098
4,0203 10:00,공주,0.074
4,0203 11:00,공주,0.054
4,0203 12:00,공주,0.07
4,0203 13:00,공주,0.047
4,0203 14:00,공주,0.06
4,0203 15:00,공주,0.061
4,0203 16:00,공주,0.07
4,0203 17:00,공주,0.028
4,0203 18:00,공주,0.058
4,0203 19:00,공주,0.069
4,0203 20:00,공주,0.061
4,0203 21:00,공주,0.082
4,0203 22:00,공주,0.087
4,0203 23:00,공주,0.082
4,0204 00:00,공주,0.067
4,0204 01:00,공주,0.05
4,0204 02:00,공주,0.062
4,0204 03:00,공주,0.073
4,0204 04:00,공주,0.075
4,0204 05:00,공주,0.105
4,0204 06:00,공주,0.081
4,0204 07:00,공주,0.086
4,0204 08:00,공주,0.109
4,0204 09:00,공주,0.098
4,0204 10:00,공주,0.081
4,0204 11:00,공주,0.071
4,0204 12:00,공주,0.067
4,0204 13:00,공주,0.061
4,0204 14:00,공주,0.086
4,0204 15:00,공주,0.054
4,0204 16:00,공주,0.044
4,0204 17:00,공주,0.093
4,0204 18:00,공주,0.034
4,0204 19:00,공주,0.022
4,0204 20:00,공주,0.032
4,0204 21:00,공주,0.087
4,0204 22:00,공주,0.076
4,0204 23:00,공주,0.072
4,0207 00:00,공주,0.046
4,0207 01:00,공주,0.056
4,0207 02:00,공주,0.059
4,0207 03:00,공주,0.067
4,0207 04:00,공주,0.061
4,0207 05:00,공주,0.05
4,0207 06:00,공주,0.085
4,0207 07:00,공주,0.044
4,0207 08:00,공주,0.106
4,0207 09:00,공주,0.03
4,0207 10:00,공주,0.074
4,0207 11:00,공주,0.046
4,0207 12:00,공주,0.031
4,0207 13:00,공주,0.057
4,0207 14:00,공주,0.069
4,0207 15:00,공주,0.061
4,0207 16:00,공주,0.065
4,0207 17:00,공주,0.065
4,0207 18:00,공주,0.077
4,0207 19:00,공주,0.053
4,0207 20:00,공주,0.059
4,0207 21:00,공주,0.054
4,0207 22:00,공주,0.035
4,0207 23:00,공주,0.119
4,0208 00:00,공주,0.061
4,0208 01:00,공주,0.07
4,0208 02:00,공주,0.054
4,0208 03:00,공주,0.075
4,0208 04:00,공주,0.042
4,0208 05:00,공주,0.048
4,0208 06:00,공주,0.068
4,0208 07:00,공주,0.068
4,0208 08:00,공주,0.087
4,0208 09:00,공주,0.063
4,0208 10:00,공주,0.049
4,0208 11:00,공주,0.092
4,0208 12:00,공주,0.053
4,0208 13:00,공주,0.077
4,0208 14:00,공주,0.065
4,0208 15:00,공주,0.071
4,0208 16:00,공주,0.04
4,0208 17:00,공주,0.04
4,0208 18:00,공주,0.022
4,0208 19:00,공주,0.063
4,0208 20:00,공주,0.09
4,0208 21:00,공주,0.019
4,0208 22:00,공주,0.074
4,0208 23:00,공주,0.091
4,0209 00:00,공주,0.041
4,0209 01:00,공주,0.058
4,0209 02:00,공주,0.062
4,0209 03:00,공주,0.075
4,0209 04:00,공주,0.054
4,0209 05:00,공주,0.058
4,0209 06:00,공주,0.061
4,0209 07:00,공주,0.075
4,0209 08:00,공주,0.027
4,0209 09:00,공주,0.104
4,0209 10:00,공주,0.073
4,0209 11:00,공주,0.08
4,0209 12:00,공주,0.064
4,0209 13:00,공주,0.083
4,0209 14:00,공주,0.07
4,0209 15:00,공주,0.06
4,0209 16:00,공주,0.093
4,0209 17:00,공주,0.082
4,0209 18:00,공주,0.054
4,0209 19:00,공주,0.043
4,0209 20:00,공주,0.058
4,0209 21:00,공주,0.041
4,0209 22:00,공주,0.038
4,0209 23:00,공주,0.034
4,0212 00:00,공주,0.261
4,0212 01:00,공주,0.243
4,0212 02:00,공주,0.267
4,0212 03:00,공주,0.216
4,0212 04:00,공주,0.202
4,0212 05:00,공주,0.24
4,0212 06:00,공주,0.327
4,0212 07:00,공주,0.213
4,0212 08:00,공주,0.23
4,0212 09:00,공주,0.204
4,0212 10:00,공주,0.151
4,0212 11:00,공주,0.14
4,0212 12:00,공주,0.09
4,0212 13:00,공주,0.076
4,0212 14:00,공주,0.106
4,0212 15:00,공주,0.101
4,0212 16:00,공주,0.106
4,0212 17:00,공주,0.072
4,0212 18:00,공주,0.102
4,0212 19:00,공주,0.098
4,0212 20:00,공주,0.25
4,0212 21:00,공주,0.231
4,0212 22:00,공주,0.199
4,0212 23:00,공주,0.21
4,0213 00:00,공주,0.222
4,0213 01:00,공주,0.2
4,0213 02:00,공주,0.25
4,0213 03:00,공주,0.2
4,0213 04:00,공주,0.237
4,0213 05:00,공주,0.212
4,0213 06:00,공주,0.212
4,0213 07:00,공주,0.253
4,0213 08:00,공주,0.263
4,0213 09:00,공주,0.197
4,0213 10:00,공주,0.152
4,0213 11:00,공주,0.134
4,0213 12:00,공주,0.051
4,0213 13:00,공주,0.06
4,0213 14:00,공주,0.132
4,0213 15:00,공주,0.113
4,0213 16:00,공주,0.064
4,0213 17:00,공주,0.091
4,0213 18:00,공주,0.091
4,0213 19:00,공주,0.171
4,0213 20:00,공주,0.218
4,0213 21:00,공주,0.25
4,0213 22:00,공주,0.232
4,0213 23:00,공주,0.248
4,0214 00:00,공주,0.214
4,0214 01:00,공주,0.268
4,0214 02:00,공주,0.205
4,0214 03:00,공주,0.227
4,0214 04:00,공주,0.203
4,0214 05:00,공주,0.214
4,0214 06:00,공주,0.251
4,0214 07:00,공주,0.227
4,0214 08:00,공주,0.185
4,0214 09:00,공주,0.212
4,0214 10:00,공주,0.158
4,0214 11:00,공주,0.116
4,0214 12:00,공주,0.067
4,0214 13:00,공주,0.095
4,0214 14:00,공주,0.058
4,0214 15:00,공주,0.088
4,0214 16:00,공주,0.126
4,0214 17:00,공주,0.129
4,0214 18:00,공주,0.115
4,0214 19:00,공주,0.185
4,0214 20:00,공주,0.187
4,0214 21:00,공주,0.264
4,0214 22:00,공주,0.218
4,0214 23:00,공주,0.123
4,0217 00:00,공주,0.131
4,0217 01:00,공주,0.084
4,0217 02:00,공주,0.078
4,0217 03:00,공주,0.069
4,0217 04:00,공주,0.068
4,0217 05:00,공주,0.092
4,0217 06:00,공주,0.095
4,0217 07:00,공주,0.088
4,0217 08:00,공주,0.143
4,0217 09:00,공주,0.153
4,0217 10:00,공주,0.125
4,0217 11:00,공주,0.096
4,0217 12:00,공주,0.118
4,0217 13:00,공주,0.085
4,0217 14:00,공주,0.039
4,0217 15:00,공주,0.072
4,0217 16:00,공주,0.041
4,0217 17:00,공주,0.097
4,0217 18:00,공주,0.098
4,0217 19:00,공주,0.097
4,0217 20:00,공주,0.072
4,0217 21:00,공주,0.083
4,0217 22:00,공주,0.117
4,0217 23:00,공주,0.1
4,0218 00:00,공주,0.144
4,0218 01:00,공주,0.105
4,0218 02:00,공주,0.144
4,0218 03:00,공주,0.073
4,0218 04:00,공주,0.136
4,0218 05:00,공주,0.153
4,0218 06:00,공주,0.1
4,0218 07:00,공주,0.119
4,0218 08:00,공주,0.131
4,0218 09:00,공주,0.169
4,0218 10:00,공주,0.096
4,0218 11:00,공주,0.089
4,0218 12:00,공주,0.098
4,0218 13:00,공주,0.09
4,0218 14:00,공주,0.114
4,0218 15:00,공주,0.112
4,0218 16:00,공주,0.1
4,0218 17:00,공주,0.133
4,0218 18:00,공주,0.146
4,0218 19:00,공주,0.102
4,0218 20:00,공주,0.126
4,0218 21:00,공주,0.185
4,0218 22:00,공주,0.183
4,0218 23:00,공주,0.142
4,0219 00:00,공주,0.093
4,0219 01:00,공주,0.074
4,0219 02:00,공주,0.087
4,0219 03:00,공주,0.112
4,0219 04:00,공주,0.112
4,0219 05:00,공주,0.105
4,0219 06:00,공주,0.144
4,0219 07:00,공주,0.083
4,0219 08:00,공주,0.143
4,0219 09:00,공주,0.122
4,0219 10:00,공주,0.11
4,0219 11:00,공주,0.13
4,0219 12:00,공주,0.111
4,0219 13:00,공주,0.127
4,0219 14:00,공주,0.191
4,0219 15:00,공주,0.104
4,0219 16:00,공주,0.154
4,0219 17:00,공주,0.105
4,0219 18:00,공주,0.138
4,0219 19:00,공주,0.21
4,0219 20:00,공주,0.181
4,0219 21:00,공주,0.221
4,0219 22:00,공주,0.157
4,0219 23:00,공주,0.161
4,0222 00:00,공주,0.114
4,0222 01:00,공주,0.092
4,0222 02:00,공주,0.128
4,0222 03:00,공주,0.117
4,0222 04:00,공주,0.103
4,0222 05:00,공주,0.085
4,0222 06:00,공주,0.11
4,0222 07:00,공주,0.127
4,0222 08:00,공주,0.11
4,0222 09:00,공주,0.095
4,0222 10:00,공주,0.109
4,0222 11:00,공주,0.094
4,0222 12:00,공주,0.089
4,0222 13:00,공주,0.053
4,0222 14:00,공주,0.12
4,0222 15:00,공주,0.078
4,0222 16:00,공주,0.117
4,0222 17:00,공주,0.072
4,0222 18:00,공주,0.107
4,0222 19:00,공주,0.082
4,0222 20:00,공주,0.143
4,0222 21:00,공주,0.101
4,0222 22:00,공주,0.164
4,0222 23:00,공주,0.151
4,0223 00:00,공주,0.119
4,0223 01:00,공주,0.092
4,0223 02:00,공주,0.111
4,0223 03:00,공주,0.136
4,0223 04:00,공주,0.115
4,0223 05:00,공주,0.129
4,0223 06:00,공주,0.155
4,0223 07:00,공주,0.113
4,0223 08:00,공주,0.151
4,0223 09:00,공주,0.13
4,0223 10:00,공주,0.155
4,0223 11:00,공주,0.089
4,0223 12:00,공주,0.119
4,0223 13:00,공주,0.099
4,0223 14:00,공주,0.09
4,0223 15:00,공주,0.136
4,0223 16:00,공주,0.096
4,0223 17:00,공주,0.089
4,0223 18:00,공주,0.131
4,0223 19:00,공주,0.138
4,0223 20:00,공주,0.131
4,0223 21:00,공주,0.136
4,0223 22:00,공주,0.188
4,0223 23:00,공주,0.177
4,0224 00:00,공주,0.106
4,0224 01:00,공주,0.065
4,0224 02:00,공주,0.116
4,0224 03:00,공주,0.067
4,0224 04:00,공주,0.127
4,0224 05:00,공주,0.135
4,0224 06:00,공주,0.186
4,0224 07:00,공주,0.141
4,0224 08:00,공주,0.105
4,0224 09:00,공주,0.141
4,0224 10:00,공주,0.105
4,0224 11:00,공주,0.094
4,0224 12:00,공주,0.08
4,0224 13:00,공주,0.096
4,0224 14:00,공주,0.109
4,0224 15:00,공주,0.104
4,0224 16:00,공주,0.079
4,0224 17:00,공주,0.11
4,0224 18:00,공주,0.094
4,0224 19:00,공주,0.091
4,0224 20:00,공주,0.134
4,0224 21:00,공주,0.176
4,0224 22:00,공주,0.132
4,0224 23:00,공주,0.219
4,0227 00:00,공주,0.167
4,0227 01:00,공주,0.159
4,0227 02:00,공주,0.146
4,0227 03:00,공주,0.193
4,0227 04:00,공주,0.143
4,0227 05:00,공주,0.168
4,0227 06:00,공주,0.116
4,0227 07:00,공주,0.144
4,0227 08:00,공주,0.178
4,0227 09:00,공주,0.198
4,0227 10:00,공주,0.17
4,0227 11:00,공주,0.108
4,0227 12:00,공주,0.115
4,0227 13:00,공주,0.103
4,0227 14:00,공주,0.093
4,0227 15:00,공주,0.116
4,0227 16:00,공주,0.11
4,0227 17:00,공주,0.081
4,0227 18:00,공주,0.148
4,0227 19:00,공주,0.152
4,0227 20:00,공주,0.094
4,0227 21:00,공주,0.158
4,0227 22:00,공주,0.257
4,0227 23:00,공주,0.146
4,0228 00:00,공주,0.231
4,0228 01:00,공주,0.227
4,0228 02:00,공주,0.217
4,0228 03:00,공주,0.17
4,0228 04:00,공주,0.165
4,0228 05:00,공주,0.279
4,0228 06:00,공주,0.248
4,0228 07:00,공주,0.233
4,0228 08:00,공주,0.201
4,0228 09:00,공주,0.318
4,0228 10:00,공주,0.283
4,0228 11:00,공주,0.317
4,0228 12:00,공주,0.271
4,0228 13:00,공주,0.232
4,0228 14:00,공주,0.256
4,0228 15:00,공주,0.281
4,0228 16:00,공주,0.232
4,0228 17:00,공주,0.261
4,0228 18:00,공주,0.226
4,0228 19:00,공주,0.217
4,0228 20:00,공주,0.285
4,0228 21:00,공주,0.305
4,0228 22:00,공주,0.261
4,0228 23:00,공주,0.32
4,0301 00:00,공주,0.05
4,0301 01:00,공주,0.026
4,0301 02:00,공주,0.062
4,0301 03:00,공주,0.071
4,0301 04:00,공주,0.065
4,0301 05:00,공주,0.041
4,0301 06:00,공주,0.053
4,0301 07:00,공주,0.056
4,0301 08:00,공주,0.04
4,0301 09:00,공주,0.065
4,0301 10:00,공주,0.046
4,0301 11:00,공주,0.024
4,0301 12:00,공주,0.037
4,0301 13:00,공주,0.036
4,0301 14:00,공주,0.033
4,0301 15:00,공주,0.018
4,0301 16:00,공주,0.08
4,0301 17:00,공주,0.003
4,0301 18:00,공주,0.061
4,0301 19:00,공주,0.058
4,0301 20:00,공주,0.074
4,0301 21:00,공주,0.026
4,0301 22:00,공주,0.096
4,0301 23:00,공주,0.083
4,0304 00:00,공주,0.026
4,0304 01:00,공주,0.003
4,0304 02:00,공주,0.027
4,0304 03:00,공주,0.01
4,0304 04:00,공주,0.019
4,0304 05:00,공주,0.005
4,0304 06:00,공주,0.058
4,0304 07:00,공주,0.032
