ID,Calories_Burned
TEST_0272,6750.111
TEST_0273,8223.817
TEST_0274,6337.3945
TEST_0275,6935.2773
TEST_0276,7269.709
TEST_0277,8026.2627
TEST_0278,6605.1416
TEST_0279,7554.9634
TEST_0280,8708.353
TEST_0281,7758.5557
TEST_0282,6474.5806
TEST_0283,6572.8843
TEST_0284,8595.948
TEST_0285,6833.2725
TEST_0286,6970.4307
TEST_0287,7312.6963
TEST_0288,8156.657
TEST_0289,6646.9473
TEST_0290,8788.538
TEST_0291,7521.494
TEST_0292,7191.157
TEST_0293,7318.169
TEST_0294,8816.781
TEST_0295,7439.909
TEST_0296,7770.1924
TEST_0297,7881.172
TEST_0298,8298.681
TEST_0299,8466.248
TEST_0300,9141.539
TEST_0301,6248.619
TEST_0302,8974.661
TEST_0303,7265.1562
TEST_0304,7866.9146
TEST_0305,8007.6255
TEST_0306,7389.197
TEST_0307,8478.288
TEST_0308,8277.758
TEST_0309,8335.469
TEST_0310,8105.481
TEST_0311,6664.0933
TEST_0312,8565.012
TEST_0313,7700.2266
TEST_0314,8957.306
TEST_0315,8271.877
TEST_0316,8997.249
TEST_0317,8710.333
TEST_0318,7500.4023
TEST_0319,9136.647
TEST_0320,8909.667
TEST_0321,7887.3047
TEST_0322,8721.435
TEST_0323,7296.4897
TEST_0324,7316.9355
TEST_0325,6712.0576
TEST_0326,8133.917
TEST_0327,7387.083
TEST_0328,7427.661
TEST_0329,7628.306
TEST_0330,6713.0884
TEST_0331,8328.593
TEST_0332,6693.7666
TEST_0333,7679.8086
TEST_0334,6848.1396
TEST_0335,8004.0303
TEST_0336,8434.368
TEST_0337,8254.588
TEST_0338,7955.041
TEST_0339,7599.3887
TEST_0340,6699.7188
TEST_0341,8664.969
TEST_0342,7271.828
TEST_0343,7961.162
TEST_0344,7967.0483
TEST_0345,6955.9033
TEST_0346,6932.088
TEST_0347,7515.406
TEST_0348,7166.2466
TEST_0349,8361.746
TEST_0350,8251.515
TEST_0351,7202.1294
TEST_0352,8007.652
TEST_0353,7288.9375
TEST_0354,7355.216
TEST_0355,6600.131
TEST_0356,8239.894
TEST_0357,8784.524
TEST_0358,7952.601
TEST_0359,7918.5405
TEST_0360,8135.444
TEST_0361,8257.91
TEST_0362,8325.124
TEST_0363,7103.79
TEST_0364,8288.238
TEST_0365,6721.1226
TEST_0366,7938.0645
TEST_0367,6485.565
TEST_0368,8896.155
TEST_0369,8447.892
TEST_0370,6429.0244
TEST_0371,8212.78
TEST_0372,7339.4766
TEST_0373,8435.867
TEST_0374,6474.692
TEST_0375,8763.774
TEST_0376,8715.148
TEST_0377,8823.196
TEST_0378,6887.3906
TEST_0379,7331.617
TEST_0380,8029.3154
TEST_0381,6953.1494
TEST_0382,6799.6875
TEST_0383,8620.874
TEST_0384,6905.009
TEST_0385,6453.3896
TEST_0386,8331.443
TEST_0387,8214.104
TEST_0388,8331.048
TEST_0389,8051.868
TEST_0390,8635.633
TEST_0391,7226.52
TEST_0392,7875.109
TEST_0393,8424.626
TEST_0394,6907.133
TEST_0395,8003.014
TEST_0396,8030.6094
TEST_0397,6870.225
TEST_0398,8347.853
TEST_0399,8093.08
TEST_0400,7646.7827
TEST_0401,8849.779
TEST_0402,7951.298
TEST_0403,8196.185
TEST_0404,7996.12
TEST_0405,7559.017
TEST_0406,6232.0127
TEST_0407,7469.003
TEST_0408,8540.114
TEST_0409,8665.606
TEST_0410,7866.0586
TEST_0411,8475.46
TEST_0412,6499.458
TEST_0413,7507.273
TEST_0414,8301.635
TEST_0415,6287.786
TEST_0416,7003.4688
TEST_0417,7426.9507
TEST_0418,6372.2837
TEST_0419,5825.091
TEST_0420,7924.8965
TEST_0421,6779.9946
TEST_0422,7553.697
TEST_0423,7342.414
TEST_0424,8133.7925
TEST_0425,7118.473
TEST_0426,7389.1143
TEST_0427,6193.95
TEST_0428,7759.509
TEST_0429,7568.6543
TEST_0430,8027.2583
TEST_0431,8349.169
TEST_0432,7264.006
TEST_0433,6410.6016
TEST_0434,8841.7
TEST_0435,6993.9526
TEST_0436,7497.8887
TEST_0437,8350.437
TEST_0438,7080.4277
TEST_0439,8024.395
TEST_0440,8568.378
TEST_0441,7058.949
TEST_0442,7170.0986
TEST_0443,7468.7227
TEST_0444,8563.658
TEST_0445,8036.111
TEST_0446,8608.668
TEST_0447,6958.194
TEST_0448,7879.7266
TEST_0449,6857.199
TEST_0450,7399.713
TEST_0451,8082.3516
TEST_0452,7792.381
TEST_0453,7499.907
TEST_0454,7446.5864
TEST_0455,7130.7783
TEST_0456,8374.72
TEST_0457,7923.997
TEST_0458,8279.219
TEST_0459,8314.583
TEST_0460,7409.708
TEST_0461,8734.103
TEST_0462,7782.1694
TEST_0463,8040.2476
TEST_0464,7857.0293
TEST_0465,6992.201
TEST_0466,7411.538
TEST_0467,6705.873
TEST_0468,7561.71
TEST_0469,5747.6743
TEST_0470,7472.247
TEST_0471,6863.2827
TEST_0472,7559.0796
TEST_0473,7008.9346
TEST_0474,8453.389
TEST_0475,8271.903
TEST_0476,7156.871
TEST_0477,6486.3325
TEST_0478,7034.991
TEST_0479,7096.895
TEST_0480,7817.003
TEST_0481,6972.935
TEST_0482,8993.976
TEST_0483,7771.987
TEST_0484,7615.695
TEST_0485,5949.7983
TEST_0486,6027.964
TEST_0487,8754.858
TEST_0488,6957.178
TEST_0489,6817.8086
TEST_0490,8584.106
TEST_0491,7986.703
TEST_0492,7191.89
TEST_0493,7625.197
TEST_0494,7577.7305
TEST_0495,6850.96
TEST_0496,6796.048
TEST_0497,6858.7773
TEST_0498,7872.546
TEST_0499,7975.2466
TEST_0500,6764.333
TEST_0501,7485.9385
TEST_0502,8175.3643
TEST_0503,6641.1436
TEST_0504,7671.497
TEST_0505,6908.4736
TEST_0506,8094.5723
TEST_0507,7469.5293
TEST_0508,8245.827
TEST_0509,8297.567
TEST_0510,7406.407
TEST_0511,7819.422
TEST_0512,7153.0356
TEST_0513,7842.5435
TEST_0514,7666.7305
TEST_0515,8352.097
TEST_0516,8321.851
TEST_0517,6954.5913
TEST_0518,8452.39
TEST_0519,6625.5664
TEST_0520,7684.079
TEST_0521,7623.0386
TEST_0522,9071.942
TEST_0523,8115.29
TEST_0524,7541.9062
TEST_0525,7444.5366
TEST_0526,8343.071
TEST_0527,6728.408
TEST_0528,8344.098
TEST_0529,8733.368
TEST_0530,7124.6147
TEST_0531,7703.5166
TEST_0532,6899.762
TEST_0533,8024.426
TEST_0534,7959.3677
TEST_0535,7935.287
TEST_0536,6843.358
TEST_0537,8346.09
TEST_0538,7496.2266
TEST_0539,7511.49
TEST_0540,7866.061
TEST_0541,6450.1084
TEST_0542,8033.0854
TEST_0543,8135.7803
TEST_0544,6905.918
TEST_0545,7450.672
TEST_0546,6422.797
TEST_0547,7306.116
TEST_0548,8390.637
TEST_0549,6933.871
TEST_0550,7489.312
TEST_0551,7976.257
TEST_0552,8583.127
TEST_0553,7747.2363
TEST_0554,6949.326
TEST_0555,6890.32
TEST_0556,7773.2363
TEST_0557,7819.5166
TEST_0558,9063.286
TEST_0559,7256.3916
TEST_0560,6641.861
TEST_0561,6946.911
TEST_0562,8383.833
TEST_0563,7884.244
TEST_0564,7371.7905
TEST_0565,8562.116
TEST_0566,7160.225
TEST_0567,8367.559
TEST_0568,6564.7705
TEST_0569,6981.0786
TEST_0570,6651.843
TEST_0571,6924.871
TEST_0572,7191.3145
TEST_0573,8292.41
TEST_0574,6929.935
TEST_0575,6826.152
TEST_0576,6803.7573
TEST_0577,7622.953
TEST_0578,7251.2197
TEST_0579,8249.343
TEST_0580,7429.5303
TEST_0581,9084.322
TEST_0582,7706.4077
TEST_0583,6624.129
TEST_0584,7484.345
TEST_0585,6959.344
TEST_0586,8115.5845
TEST_0587,8459.671
TEST_0588,8252.714
TEST_0589,6995.744
TEST_0590,8032.867
TEST_0591,9227.364
TEST_0592,6988.6147
TEST_0593,8281.772
TEST_0594,7206.999
TEST_0595,6305.6636
TEST_0596,6857.9946
TEST_0597,8551.797
TEST_0598,7893.2324
TEST_0599,7240.544
TEST_0600,8084.755
TEST_0601,7466.8877
TEST_0602,8960.569
TEST_0603,8130.9707
TEST_0604,8116.514
TEST_0605,7736.9844
TEST_0606,8355.805
TEST_0607,6740.6494
TEST_0608,8498.299
TEST_0609,8087.3066
TEST_0610,7788.801
TEST_0611,8472.202
TEST_0612,7815.6655
TEST_0613,7004.324
TEST_0614,6459.1006
TEST_0615,7296.2476
TEST_0616,7414.297
TEST_0617,8372.625
TEST_0618,6905.35
TEST_0619,8428.456
TEST_0620,9102.509
TEST_0621,6387.3545
TEST_0622,7216.0063
TEST_0623,6104.454
TEST_0624,7539.6304
TEST_0625,7610.1665
TEST_0626,7648.0884
TEST_0627,8979.272
TEST_0628,7283.082
TEST_0629,7358.1934
TEST_0630,6501.1475
TEST_0631,7087.8926
TEST_0632,8733.113
TEST_0633,7753.3003
TEST_0634,6834.7046
TEST_0635,7351.1626
TEST_0636,8149.9194
TEST_0637,7804.588
TEST_0638,7636.131
TEST_0639,8207.739
TEST_0640,6036.554
TEST_0641,7487.4214
TEST_0642,8060.3877
TEST_0643,6611.1084
TEST_0644,6383.454
TEST_0645,8406.403
TEST_0646,7532.476
TEST_0647,7657.9463
TEST_0648,6522.9077
TEST_0649,7887.259
TEST_0650,7655.634
TEST_0651,8647.336
TEST_0652,7580.4478
TEST_0653,6251.546
TEST_0654,5881.6353
TEST_0655,6248.524
TEST_0656,7748.698
TEST_0657,7383.0005
TEST_0658,6313.797
TEST_0659,6873.0815
TEST_0660,6878.073
TEST_0661,7090.869
TEST_0662,7883.327
TEST_0663,6556.5586
TEST_0664,7596.1587
TEST_0665,7793.4883
TEST_0666,8140.2764
TEST_0667,8782.382
TEST_0668,7341.9365
TEST_0669,9121.462
TEST_0670,8472.483
TEST_0671,7049.411
TEST_0672,7862.1606
TEST_0673,7637.606
TEST_0674,7725.341
TEST_0675,8314.241
TEST_0676,6552.0244
TEST_0677,7810.795
TEST_0678,7414.1074
TEST_0679,7844.086
TEST_0680,5853.869
TEST_0681,8227.136
TEST_0682,8024.4946
TEST_0683,7222.085
TEST_0684,6565.543
TEST_0685,6905.0225
TEST_0686,8402.706
TEST_0687,7903.4404
TEST_0688,7647.009
TEST_0689,7947.381
TEST_0690,9077.101
TEST_0691,6716.174
TEST_0692,8987.107
TEST_0693,8548.901
TEST_0694,8011.7256
TEST_0695,6791.854
TEST_0696,7682.243
TEST_0697,7726.0464
TEST_0698,7362.9897
TEST_0699,7911.463
TEST_0700,7654.0513
TEST_0701,7435.9297
TEST_0702,7318.156
TEST_0703,8759.895
TEST_0704,7393.16
TEST_0705,7119.194
TEST_0706,7769.4717
TEST_0707,7021.6455
TEST_0708,5998.5894
TEST_0709,7491.095
TEST_0710,7563.6177
TEST_0711,6180.3223
TEST_0712,6913.1665
TEST_0713,5814.6914
TEST_0714,8330.184
TEST_0715,8281.855
TEST_0716,6340.211
TEST_0717,6031.206
TEST_0718,8229.8
TEST_0719,7563.3716
TEST_0720,8255.873
TEST_0721,7981.2417
TEST_0722,8551.187
TEST_0723,7210.8257
TEST_0724,7978.1577
TEST_0725,7641.344
TEST_0726,6571.735
TEST_0727,7438.3965
TEST_0728,8603.165
TEST_0729,8578.943
TEST_0730,8841.675
TEST_0731,8070.2764
TEST_0732,6978.502
TEST_0733,8133.2803
TEST_0734,7798.702
TEST_0735,7343.703
TEST_0736,7320.5513
TEST_0737,6932.716
TEST_0738,8054.8174
TEST_0739,8878.106
TEST_0740,8226.751
TEST_0741,7193.2686
TEST_0742,7959.8916
TEST_0743,7989.829
TEST_0744,6677.2686
TEST_0745,7039.044
TEST_0746,6795.4106
TEST_0747,7466.635
TEST_0748,8805.985
TEST_0749,8667.245
TEST_0750,7624.419
TEST_0751,6966.4277
TEST_0752,6444.2505
TEST_0753,7654.096
TEST_0754,7952.579
TEST_0755,6370.3247
TEST_0756,8177.4346
TEST_0757,6932.683
TEST_0758,6658.173
TEST_0759,7686.3228
TEST_0760,7131.138
TEST_0761,7375.581
TEST_0762,8079.271
TEST_0763,7913.659
TEST_0764,7475.679
TEST_0765,8790.474
TEST_0766,6220.3535
TEST_0767,6081.795
TEST_0768,7799.2764
TEST_0769,7686.322
TEST_0770,6629.2446
TEST_0771,7303.3677
TEST_0772,8288.03
TEST_0773,6844.8555
TEST_0774,8361.397
TEST_0775,6947.7173
TEST_0776,9241.733
TEST_0777,7975.286
TEST_0778,8539.167
TEST_0779,7486.9907
TEST_0780,8989.106
TEST_0781,8597.929
TEST_0782,6995.7373
TEST_0783,6582.8477
TEST_0784,8198.081
TEST_0785,6429.7686
TEST_0786,7860.1177
TEST_0787,8641.381
TEST_0788,8240.948
TEST_0789,7182.454
TEST_0790,8460.009
TEST_0791,8473.087
TEST_0792,6991.796
TEST_0793,7034.387
TEST_0794,8242.966
TEST_0795,7698.922
TEST_0796,6865.915
TEST_0797,7604.8374
TEST_0798,6302.427
TEST_0799,9103.242
TEST_0800,7974.27
TEST_0801,7231.8447
TEST_0802,6878.8955
TEST_0803,7964.2026
TEST_0804,7098.8794
TEST_0805,6051.8
TEST_0806,7721.4565
TEST_0807,7791.797
TEST_0808,7205.3154
TEST_0809,8296.795
TEST_0810,7517.4727
TEST_0811,7996.086
TEST_0812,8252.091
TEST_0813,6924.424
TEST_0814,6769.557
TEST_0815,7033.38
TEST_0816,6384.0034
TEST_0817,7776.794
TEST_0818,7513.836
TEST_0819,7603.3604
TEST_0820,6744.769
TEST_0821,7994.3154
TEST_0822,7235.3374
TEST_0823,7135.188
TEST_0824,7832.0327
TEST_0825,7950.925
TEST_0826,6990.342
TEST_0827,8077.718
TEST_0828,7408.982
TEST_0829,7086.0815
TEST_0830,8283.03
TEST_0831,8488.267
TEST_0832,6226.3154
TEST_0833,6498.52
TEST_0834,7254.624
TEST_0835,8639.969
TEST_0836,8321.526
TEST_0837,8634.323
TEST_0838,8830.931
TEST_0839,6944.8057
TEST_0840,9051.778
TEST_0841,7534.214
TEST_0842,8057.45
TEST_0843,8372.013
TEST_0844,8138.4375
TEST_0845,6874.5513
TEST_0846,6803.7715
TEST_0847,6923.123
TEST_0848,8750.125
TEST_0849,7601.64
TEST_0850,7401.3423
TEST_0851,8644.422
TEST_0852,6453.4033
TEST_0853,7954.624
TEST_0854,6767.7266
TEST_0855,8629.005
TEST_0856,7103.2324
TEST_0857,8679.94
TEST_0858,6933.5913
TEST_0859,6756.1484
TEST_0860,7994.163
TEST_0861,6990.354
TEST_0862,7705.8193
TEST_0863,8340.188
TEST_0864,7913.7285
TEST_0865,8373.047
TEST_0866,6505.707
TEST_0867,7358.4746
TEST_0868,7545.827
TEST_0869,8628.997
TEST_0870,8520.21
TEST_0871,8132.466
TEST_0872,7932.393
TEST_0873,8422.245
TEST_0874,8717.544
TEST_0875,8425.548
TEST_0876,6933.0
TEST_0877,7052.4014
TEST_0878,8282.659
TEST_0879,6877.477
TEST_0880,7116.512
TEST_0881,7684.3486
TEST_0882,6890.1875
TEST_0883,7660.27
TEST_0884,7804.9336
TEST_0885,7362.245
TEST_0886,6826.176
TEST_0887,7374.6743
TEST_0888,6749.159
TEST_0889,8487.184
TEST_0890,7571.494
TEST_0891,7897.961
TEST_0892,7676.8477
TEST_0893,7419.8203
TEST_0894,8584.657
TEST_0895,7860.5996
TEST_0896,7562.2505
TEST_0897,8373.2295
TEST_0898,7193.5166
TEST_0899,7275.613
TEST_0900,8123.4023
TEST_0901,7627.767
TEST_0902,5838.2446
TEST_0903,8249.679
TEST_0904,7476.7505
TEST_0905,6590.9346
TEST_0906,7675.6113
TEST_0907,7569.664
TEST_0908,7816.615
TEST_0909,6709.1055
TEST_0910,7732.37
TEST_0911,6729.4805
TEST_0912,8512.071
TEST_0913,7016.282
TEST_0914,5938.8467
TEST_0915,8122.744
TEST_0916,8416.185
TEST_0917,7736.0337
TEST_0918,6306.543
TEST_0919,7945.418
TEST_0920,6900.88
TEST_0921,7389.044
TEST_0922,8668.908
TEST_0923,9477.81
TEST_0924,6114.2656
TEST_0925,6786.8203
TEST_0926,7648.7295
TEST_0927,8749.303
TEST_0928,7849.1587
TEST_0929,7242.914
TEST_0930,7804.6104
TEST_0931,8381.005
TEST_0932,6689.126
TEST_0933,7281.932
TEST_0934,8310.069
TEST_0935,7405.7026
TEST_0936,7660.033
TEST_0937,7528.075
TEST_0938,8547.793
TEST_0939,8936.219
TEST_0940,6560.578
TEST_0941,8638.084
TEST_0942,6669.002
TEST_0943,6589.327
TEST_0944,7565.0312
TEST_0945,8500.235
TEST_0946,8322.259
TEST_0947,7573.9795
TEST_0948,7451.797
TEST_0949,8092.974
TEST_0950,7499.2065
TEST_0951,7627.019
TEST_0952,7248.1016
TEST_0953,8734.457
TEST_0954,7903.6313
TEST_0955,7115.715
TEST_0956,7579.6436
TEST_0957,5843.122
TEST_0958,8116.3657
TEST_0959,6504.609
TEST_0960,6633.642
TEST_0961,6386.7656
TEST_0962,7817.8545
TEST_0963,8003.6123
TEST_0964,6262.373
TEST_0965,8094.136
TEST_0966,8826.4795
TEST_0967,8233.159
TEST_0968,6660.006
TEST_0969,8347.507
TEST_0970,8799.42
TEST_0971,7037.1816
TEST_0972,7789.201
TEST_0973,8579.657
TEST_0974,6296.359
TEST_0975,7756.425
TEST_0976,8231.375
TEST_0977,7963.652
TEST_0978,7864.257
TEST_0979,7128.449
TEST_0980,6785.371
TEST_0981,7537.6494
TEST_0982,7140.5913
TEST_0983,8209.87
TEST_0984,7398.619
TEST_0985,6508.6064
TEST_0986,8311.542
TEST_0987,8118.0684
TEST_0988,7447.597
TEST_0989,8044.073
TEST_0990,6994.8774
TEST_0991,8134.4463
TEST_0992,8335.88
TEST_0993,7001.0596
TEST_0994,7371.2183
TEST_0995,7788.089
TEST_0996,7138.924
TEST_0997,7742.477
TEST_0998,8353.22
TEST_0999,6299.9263
TEST_1000,7184.56
TEST_1001,7623.8584
TEST_1002,7041.6997
TEST_1003,6849.76
TEST_1004,6789.9316
TEST_1005,6651.985
TEST_1006,7677.3784
TEST_1007,7299.7017
TEST_1008,8019.326
TEST_1009,7518.59
TEST_1010,7069.627
TEST_1011,7115.213
TEST_1012,6903.9526
TEST_1013,8159.2188
TEST_1014,7289.397
TEST_1015,7789.1294
TEST_1016,7758.418
TEST_1017,8254.53
TEST_1018,6877.4316
TEST_1019,7833.333
TEST_1020,8546.531
TEST_1021,7488.37
TEST_1022,8291.718
TEST_1023,6649.638
TEST_1024,7762.147
TEST_1025,8499.877
TEST_1026,7123.9004
TEST_1027,7201.081
TEST_1028,7781.6562
TEST_1029,8341.028
TEST_1030,8693.342
TEST_1031,8121.3
TEST_1032,7728.4004
TEST_1033,8309.484
TEST_1034,7865.169
TEST_1035,7191.5283
TEST_1036,7897.416
TEST_1037,7457.86
TEST_1038,7583.992
TEST_1039,8306.3
TEST_1040,8055.3604
TEST_1041,8450.203
TEST_1042,9134.952
TEST_1043,7262.283
TEST_1044,8877.565
TEST_1045,8074.836
TEST_1046,7037.158
TEST_1047,7501.2397
TEST_1048,6737.6523
TEST_1049,8221.981
TEST_1050,6066.1055
TEST_1051,6967.491
TEST_1052,7816.391
TEST_1053,7007.832
TEST_1054,7492.9985
TEST_1055,7794.685
TEST_1056,8272.772
TEST_1057,8068.6953
TEST_1058,7668.1045
TEST_1059,6542.6055
TEST_1060,6849.6895
TEST_1061,7026.6807
TEST_1062,6483.9893
TEST_1063,6727.831
TEST_1064,7761.6777
TEST_1065,6369.028
TEST_1066,8310.547
TEST_1067,7515.4404
TEST_1068,7428.164
TEST_1069,6685.959
TEST_1070,7573.0347
TEST_1071,6565.384
TEST_1072,7105.7197
TEST_1073,7777.302
TEST_1074,8136.967
TEST_1075,7855.147
TEST_1076,6671.751
TEST_1077,7626.843
TEST_1078,7162.805
TEST_1079,6836.429
TEST_1080,7812.7334
TEST_1081,7598.316
TEST_1082,7528.15
TEST_1083,8201.766
TEST_1084,6449.052
TEST_1085,7189.0464
TEST_1086,8063.946
TEST_1087,6598.6167
TEST_1088,8488.572
TEST_1089,8192.53
TEST_1090,8899.258
TEST_1091,6522.284
TEST_1092,7433.4697
TEST_1093,7717.4453
TEST_1094,7645.5234
TEST_1095,7901.976
TEST_1096,6051.2197
TEST_1097,7636.958
TEST_1098,6325.866
TEST_1099,7514.4556
TEST_1100,7366.587
TEST_1101,7604.7505
TEST_1102,6823.256
TEST_1103,8725.296
TEST_1104,8327.997
TEST_1105,6760.0146
TEST_1106,7086.202
TEST_1107,8747.589
TEST_1108,8247.438
TEST_1109,8522.316
TEST_1110,7906.651
TEST_1111,8361.129
TEST_1112,7132.782
TEST_1113,7295.9297
TEST_1114,8255.989
TEST_1115,8308.384
TEST_1116,8151.846
TEST_1117,8387.183
TEST_1118,8040.434
TEST_1119,7953.9478
TEST_1120,7993.2227
TEST_1121,7443.98
TEST_1122,7457.2773
TEST_1123,8037.7007
TEST_1124,8309.183
TEST_1125,8520.212
TEST_1126,8329.663
TEST_1127,7173.714
