ID,Calories_Burned
TEST_0136,289.38385
TEST_0137,289.38385
TEST_0138,314.73837
TEST_0139,310.59357
TEST_0140,314.73837
TEST_0141,289.38385
TEST_0142,289.38385
TEST_0143,314.73837
TEST_0144,289.38385
TEST_0145,312.29327
TEST_0146,289.38385
TEST_0147,291.82898
TEST_0148,289.38385
TEST_0149,314.73837
TEST_0150,289.38385
TEST_0151,310.59357
TEST_0152,289.38385
TEST_0153,289.38385
TEST_0154,310.59357
TEST_0155,314.73837
TEST_0156,312.29327
TEST_0157,314.73837
TEST_0158,289.38385
TEST_0159,314.73837
TEST_0160,289.38385
TEST_0161,289.38385
TEST_0162,289.38385
TEST_0163,312.29327
TEST_0164,314.73837
TEST_0165,289.38385
TEST_0166,289.38385
TEST_0167,312.29327
TEST_0168,289.38385
TEST_0169,314.73837
TEST_0170,289.38385
TEST_0171,312.29327
TEST_0172,289.38385
TEST_0173,314.73837
TEST_0174,291.82898
TEST_0175,289.38385
TEST_0176,314.73837
TEST_0177,314.73837
TEST_0178,289.38385
TEST_0179,289.38385
TEST_0180,312.29327
TEST_0181,314.73837
TEST_0182,312.29327
TEST_0183,289.38385
TEST_0184,289.38385
TEST_0185,289.38385
TEST_0186,289.38385
TEST_0187,314.73837
TEST_0188,312.29327
TEST_0189,312.29327
TEST_0190,289.38385
TEST_0191,289.38385
TEST_0192,291.82898
TEST_0193,289.38385
TEST_0194,289.38385
TEST_0195,314.73837
TEST_0196,312.29327
TEST_0197,314.73837
TEST_0198,314.73837
TEST_0199,312.29327
TEST_0200,314.73837
TEST_0201,314.73837
TEST_0202,308.078
TEST_0203,289.38385
TEST_0204,314.73837
TEST_0205,289.38385
TEST_0206,314.73837
TEST_0207,314.73837
TEST_0208,289.38385
TEST_0209,289.38385
TEST_0210,314.73837
TEST_0211,291.82898
TEST_0212,289.38385
TEST_0213,289.38385
TEST_0214,314.73837
TEST_0215,314.73837
TEST_0216,314.73837
TEST_0217,289.38385
TEST_0218,308.078
TEST_0219,289.38385
TEST_0220,314.73837
TEST_0221,289.38385
TEST_0222,314.73837
TEST_0223,314.73837
TEST_0224,291.82898
TEST_0225,312.29327
TEST_0226,314.73837
TEST_0227,314.73837
TEST_0228,289.38385
TEST_0229,291.82898
TEST_0230,312.29327
TEST_0231,312.29327
TEST_0232,312.29327
TEST_0233,289.38385
TEST_0234,314.73837
TEST_0235,286.05795
TEST_0236,289.38385
TEST_0237,312.29327
TEST_0238,312.29327
TEST_0239,314.73837
TEST_0240,310.59357
TEST_0241,289.38385
TEST_0242,289.38385
TEST_0243,291.82898
TEST_0244,314.73837
TEST_0245,314.73837
TEST_0246,289.38385
TEST_0247,314.73837
TEST_0248,314.73837
TEST_0249,286.05795
TEST_0250,289.38385
TEST_0251,312.29327
TEST_0252,312.29327
TEST_0253,289.38385
TEST_0254,314.73837
TEST_0255,289.38385
TEST_0256,314.73837
TEST_0257,312.29327
TEST_0258,289.38385
TEST_0259,289.38385
TEST_0260,314.73837
TEST_0261,286.05795
TEST_0262,289.38385
TEST_0263,312.29327
TEST_0264,289.38385
TEST_0265,289.38385
TEST_0266,314.73837
TEST_0267,289.38385
TEST_0268,314.73837
TEST_0269,314.73837
TEST_0270,289.38385
TEST_0271,289.38385
TEST_0272,291.82898
TEST_0273,314.73837
TEST_0274,289.38385
TEST_0275,289.38385
TEST_0276,289.38385
TEST_0277,289.38385
TEST_0278,314.73837
TEST_0279,314.73837
TEST_0280,310.59357
TEST_0281,289.38385
TEST_0282,289.38385
TEST_0283,289.38385
TEST_0284,314.73837
TEST_0285,289.38385
TEST_0286,289.38385
TEST_0287,289.38385
TEST_0288,314.73837
TEST_0289,289.38385
TEST_0290,314.73837
TEST_0291,314.73837
TEST_0292,289.38385
TEST_0293,314.73837
TEST_0294,314.73837
TEST_0295,314.73837
TEST_0296,314.73837
TEST_0297,291.82898
TEST_0298,312.29327
TEST_0299,289.38385
TEST_0300,314.73837
TEST_0301,314.73837
TEST_0302,314.73837
TEST_0303,289.38385
TEST_0304,312.29327
TEST_0305,289.38385
TEST_0306,314.73837
TEST_0307,289.38385
TEST_0308,289.38385
TEST_0309,312.29327
TEST_0310,314.73837
TEST_0311,289.38385
TEST_0312,314.73837
TEST_0313,289.38385
TEST_0314,314.73837
TEST_0315,289.38385
TEST_0316,314.73837
TEST_0317,314.73837
TEST_0318,289.38385
TEST_0319,314.73837
TEST_0320,312.29327
TEST_0321,314.73837
TEST_0322,314.73837
TEST_0323,289.38385
TEST_0324,312.29327
TEST_0325,289.38385
TEST_0326,314.73837
TEST_0327,289.38385
TEST_0328,289.38385
TEST_0329,314.73837
TEST_0330,314.73837
TEST_0331,314.73837
TEST_0332,289.38385
TEST_0333,289.38385
TEST_0334,291.82898
TEST_0335,312.29327
TEST_0336,314.73837
TEST_0337,289.38385
TEST_0338,314.73837
TEST_0339,289.38385
TEST_0340,289.38385
TEST_0341,314.73837
TEST_0342,289.38385
TEST_0343,289.38385
TEST_0344,314.73837
TEST_0345,314.73837
TEST_0346,312.29327
TEST_0347,289.38385
TEST_0348,314.73837
TEST_0349,312.29327
TEST_0350,289.38385
TEST_0351,291.82898
TEST_0352,289.38385
TEST_0353,312.29327
TEST_0354,289.38385
TEST_0355,312.29327
TEST_0356,289.38385
TEST_0357,314.73837
TEST_0358,312.29327
TEST_0359,289.38385
TEST_0360,314.73837
TEST_0361,314.73837
TEST_0362,312.29327
TEST_0363,312.29327
TEST_0364,289.38385
TEST_0365,289.38385
TEST_0366,312.29327
TEST_0367,289.38385
TEST_0368,314.73837
TEST_0369,314.73837
TEST_0370,291.82898
TEST_0371,314.73837
TEST_0372,289.38385
TEST_0373,314.73837
TEST_0374,289.38385
TEST_0375,314.73837
TEST_0376,291.82898
TEST_0377,312.29327
TEST_0378,291.82898
TEST_0379,289.38385
TEST_0380,289.38385
TEST_0381,312.29327
TEST_0382,289.38385
TEST_0383,289.38385
TEST_0384,314.73837
TEST_0385,289.38385
TEST_0386,289.38385
TEST_0387,314.73837
TEST_0388,314.73837
TEST_0389,289.38385
TEST_0390,308.078
TEST_0391,314.73837
TEST_0392,289.38385
TEST_0393,289.38385
TEST_0394,291.82898
TEST_0395,289.38385
TEST_0396,312.29327
TEST_0397,314.73837
TEST_0398,312.29327
TEST_0399,291.82898
TEST_0400,314.73837
TEST_0401,314.73837
TEST_0402,312.29327
TEST_0403,289.38385
TEST_0404,314.73837
TEST_0405,289.38385
TEST_0406,289.38385
TEST_0407,291.82898
TEST_0408,312.29327
TEST_0409,289.38385
TEST_0410,289.38385
TEST_0411,289.38385
TEST_0412,314.73837
TEST_0413,314.73837
TEST_0414,289.38385
TEST_0415,289.38385
TEST_0416,289.38385
TEST_0417,289.38385
TEST_0418,312.29327
TEST_0419,289.38385
TEST_0420,289.38385
TEST_0421,289.38385
TEST_0422,289.38385
TEST_0423,289.38385
TEST_0424,312.29327
TEST_0425,289.38385
TEST_0426,314.73837
TEST_0427,289.38385
TEST_0428,312.29327
TEST_0429,289.38385
TEST_0430,314.73837
TEST_0431,289.38385
TEST_0432,312.29327
TEST_0433,314.73837
TEST_0434,314.73837
TEST_0435,314.73837
TEST_0436,312.29327
TEST_0437,289.38385
TEST_0438,289.38385
TEST_0439,289.38385
TEST_0440,289.38385
TEST_0441,289.38385
TEST_0442,291.82898
TEST_0443,291.82898
TEST_0444,286.05795
TEST_0445,314.73837
TEST_0446,314.73837
TEST_0447,289.38385
TEST_0448,291.82898
TEST_0449,289.38385
TEST_0450,289.38385
TEST_0451,289.38385
TEST_0452,291.82898
TEST_0453,312.29327
TEST_0454,314.73837
TEST_0455,312.29327
TEST_0456,314.73837
TEST_0457,289.38385
TEST_0458,289.38385
TEST_0459,314.73837
TEST_0460,289.38385
TEST_0461,312.29327
TEST_0462,312.29327
TEST_0463,314.73837
TEST_0464,312.29327
TEST_0465,314.73837
TEST_0466,289.38385
TEST_0467,289.38385
TEST_0468,289.38385
TEST_0469,289.38385
TEST_0470,289.38385
TEST_0471,289.38385
TEST_0472,310.59357
TEST_0473,314.73837
TEST_0474,314.73837
TEST_0475,289.38385
TEST_0476,314.73837
TEST_0477,289.38385
TEST_0478,312.29327
TEST_0479,312.29327
TEST_0480,314.73837
TEST_0481,308.078
TEST_0482,314.73837
TEST_0483,289.38385
TEST_0484,314.73837
TEST_0485,289.38385
TEST_0486,291.82898
TEST_0487,289.38385
TEST_0488,312.29327
TEST_0489,312.29327
TEST_0490,289.38385
TEST_0491,312.29327
TEST_0492,289.38385
TEST_0493,314.73837
TEST_0494,289.38385
TEST_0495,289.38385
TEST_0496,289.38385
TEST_0497,289.38385
TEST_0498,291.82898
TEST_0499,289.38385
TEST_0500,312.29327
TEST_0501,289.38385
TEST_0502,289.38385
TEST_0503,289.38385
TEST_0504,289.38385
TEST_0505,314.73837
TEST_0506,291.82898
TEST_0507,312.29327
TEST_0508,291.82898
TEST_0509,314.73837
TEST_0510,289.38385
TEST_0511,314.73837
TEST_0512,312.29327
TEST_0513,314.73837
TEST_0514,314.73837
TEST_0515,312.29327
TEST_0516,289.38385
TEST_0517,314.73837
TEST_0518,289.38385
TEST_0519,289.38385
TEST_0520,310.59357
TEST_0521,291.82898
TEST_0522,314.73837
TEST_0523,308.078
TEST_0524,289.38385
TEST_0525,286.05795
TEST_0526,314.73837
TEST_0527,314.73837
TEST_0528,289.38385
TEST_0529,308.078
TEST_0530,289.38385
TEST_0531,289.38385
TEST_0532,291.82898
TEST_0533,289.38385
TEST_0534,289.38385
TEST_0535,314.73837
TEST_0536,314.73837
TEST_0537,314.73837
TEST_0538,289.38385
TEST_0539,314.73837
TEST_0540,289.38385
TEST_0541,314.73837
TEST_0542,289.38385
TEST_0543,314.73837
TEST_0544,289.38385
TEST_0545,289.38385
TEST_0546,289.38385
TEST_0547,289.38385
TEST_0548,291.82898
TEST_0549,314.73837
TEST_0550,312.29327
TEST_0551,291.82898
TEST_0552,314.73837
TEST_0553,289.38385
TEST_0554,289.38385
TEST_0555,289.38385
TEST_0556,289.38385
TEST_0557,314.73837
TEST_0558,314.73837
TEST_0559,314.73837
TEST_0560,314.73837
TEST_0561,312.29327
TEST_0562,289.38385
TEST_0563,310.59357
TEST_0564,291.82898
TEST_0565,314.73837
TEST_0566,289.38385
TEST_0567,314.73837
TEST_0568,312.29327
TEST_0569,314.73837
TEST_0570,289.38385
TEST_0571,312.29327
TEST_0572,314.73837
TEST_0573,291.82898
TEST_0574,289.38385
TEST_0575,314.73837
TEST_0576,314.73837
TEST_0577,314.73837
TEST_0578,314.73837
TEST_0579,289.38385
TEST_0580,291.82898
TEST_0581,314.73837
TEST_0582,289.38385
TEST_0583,289.38385
TEST_0584,289.38385
TEST_0585,291.82898
TEST_0586,310.59357
TEST_0587,312.29327
TEST_0588,289.38385
TEST_0589,312.29327
TEST_0590,289.38385
TEST_0591,314.73837
TEST_0592,308.078
TEST_0593,289.38385
TEST_0594,289.38385
TEST_0595,289.38385
TEST_0596,312.29327
TEST_0597,314.73837
TEST_0598,289.38385
TEST_0599,289.38385
TEST_0600,289.38385
TEST_0601,314.73837
TEST_0602,314.73837
TEST_0603,289.38385
TEST_0604,289.38385
TEST_0605,314.73837
TEST_0606,314.73837
TEST_0607,289.38385
TEST_0608,314.73837
TEST_0609,312.29327
TEST_0610,312.29327
TEST_0611,314.73837
TEST_0612,289.38385
TEST_0613,312.29327
TEST_0614,289.38385
TEST_0615,312.29327
TEST_0616,289.38385
TEST_0617,289.38385
TEST_0618,289.38385
TEST_0619,312.29327
TEST_0620,314.73837
TEST_0621,314.73837
TEST_0622,314.73837
TEST_0623,289.38385
TEST_0624,289.38385
TEST_0625,314.73837
TEST_0626,289.38385
TEST_0627,314.73837
TEST_0628,289.38385
TEST_0629,289.38385
TEST_0630,289.38385
TEST_0631,289.38385
TEST_0632,314.73837
TEST_0633,314.73837
TEST_0634,289.38385
TEST_0635,314.73837
TEST_0636,289.38385
TEST_0637,314.73837
TEST_0638,312.29327
TEST_0639,289.38385
TEST_0640,289.38385
TEST_0641,291.82898
TEST_0642,314.73837
TEST_0643,289.38385
TEST_0644,289.38385
TEST_0645,289.38385
TEST_0646,312.29327
TEST_0647,312.29327
TEST_0648,289.38385
TEST_0649,314.73837
TEST_0650,289.38385
TEST_0651,314.73837
TEST_0652,289.38385
TEST_0653,289.38385
TEST_0654,289.38385
TEST_0655,312.29327
TEST_0656,289.38385
TEST_0657,289.38385
TEST_0658,286.05795
TEST_0659,314.73837
TEST_0660,312.29327
TEST_0661,286.05795
TEST_0662,312.29327
TEST_0663,314.73837
TEST_0664,289.38385
TEST_0665,314.73837
TEST_0666,312.29327
TEST_0667,314.73837
TEST_0668,289.38385
TEST_0669,314.73837
TEST_0670,314.73837
TEST_0671,312.29327
TEST_0672,314.73837
TEST_0673,289.38385
TEST_0674,312.29327
TEST_0675,289.38385
TEST_0676,289.38385
TEST_0677,289.38385
TEST_0678,289.38385
TEST_0679,289.38385
TEST_0680,289.38385
TEST_0681,312.29327
TEST_0682,289.38385
TEST_0683,314.73837
TEST_0684,312.29327
TEST_0685,314.73837
TEST_0686,289.38385
TEST_0687,314.73837
TEST_0688,289.38385
TEST_0689,314.73837
TEST_0690,314.73837
TEST_0691,291.82898
TEST_0692,314.73837
TEST_0693,289.38385
TEST_0694,289.38385
TEST_0695,289.38385
TEST_0696,289.38385
TEST_0697,314.73837
TEST_0698,289.38385
TEST_0699,312.29327
TEST_0700,289.38385
TEST_0701,289.38385
TEST_0702,289.38385
TEST_0703,314.73837
TEST_0704,289.38385
TEST_0705,314.73837
TEST_0706,291.82898
TEST_0707,310.59357
TEST_0708,289.38385
TEST_0709,314.73837
TEST_0710,312.29327
TEST_0711,291.82898
TEST_0712,289.38385
TEST_0713,289.38385
TEST_0714,289.38385
TEST_0715,310.59357
TEST_0716,289.38385
TEST_0717,289.38385
TEST_0718,314.73837
TEST_0719,314.73837
TEST_0720,314.73837
TEST_0721,314.73837
TEST_0722,314.73837
TEST_0723,289.38385
TEST_0724,291.82898
TEST_0725,289.38385
TEST_0726,289.38385
TEST_0727,312.29327
TEST_0728,314.73837
TEST_0729,314.73837
TEST_0730,312.29327
TEST_0731,314.73837
TEST_0732,312.29327
TEST_0733,289.38385
TEST_0734,310.59357
TEST_0735,289.38385
TEST_0736,314.73837
TEST_0737,312.29327
TEST_0738,289.38385
TEST_0739,314.73837
TEST_0740,314.73837
TEST_0741,314.73837
TEST_0742,314.73837
TEST_0743,314.73837
TEST_0744,289.38385
TEST_0745,312.29327
TEST_0746,289.38385
TEST_0747,289.38385
TEST_0748,314.73837
TEST_0749,289.38385
TEST_0750,289.38385
TEST_0751,312.29327
TEST_0752,289.38385
TEST_0753,314.73837
TEST_0754,314.73837
TEST_0755,289.38385
TEST_0756,289.38385
TEST_0757,289.38385
TEST_0758,289.38385
TEST_0759,289.38385
TEST_0760,289.38385
TEST_0761,289.38385
TEST_0762,314.73837
TEST_0763,314.73837
TEST_0764,314.73837
TEST_0765,314.73837
TEST_0766,289.38385
TEST_0767,289.38385
TEST_0768,312.29327
TEST_0769,312.29327
TEST_0770,291.82898
TEST_0771,312.29327
TEST_0772,289.38385
TEST_0773,289.38385
TEST_0774,314.73837
TEST_0775,289.38385
TEST_0776,314.73837
TEST_0777,289.38385
TEST_0778,289.38385
TEST_0779,289.38385
TEST_0780,310.59357
TEST_0781,314.73837
TEST_0782,289.38385
TEST_0783,289.38385
TEST_0784,314.73837
TEST_0785,289.38385
TEST_0786,312.29327
TEST_0787,312.29327
TEST_0788,314.73837
TEST_0789,314.73837
TEST_0790,291.82898
TEST_0791,314.73837
TEST_0792,314.73837
TEST_0793,312.29327
TEST_0794,314.73837
TEST_0795,314.73837
TEST_0796,289.38385
TEST_0797,289.38385
TEST_0798,289.38385
TEST_0799,310.59357
TEST_0800,314.73837
TEST_0801,314.73837
TEST_0802,289.38385
TEST_0803,289.38385
TEST_0804,314.73837
TEST_0805,289.38385
TEST_0806,314.73837
TEST_0807,289.38385
TEST_0808,289.38385
TEST_0809,289.38385
TEST_0810,314.73837
TEST_0811,291.82898
TEST_0812,314.73837
TEST_0813,289.38385
TEST_0814,289.38385
TEST_0815,291.82898
TEST_0816,289.38385
TEST_0817,312.29327
TEST_0818,289.38385
TEST_0819,289.38385
TEST_0820,314.73837
TEST_0821,289.38385
TEST_0822,289.38385
TEST_0823,314.73837
TEST_0824,314.73837
TEST_0825,289.38385
TEST_0826,289.38385
TEST_0827,312.29327
TEST_0828,312.29327
TEST_0829,312.29327
TEST_0830,314.73837
TEST_0831,289.38385
TEST_0832,289.38385
TEST_0833,291.82898
TEST_0834,289.38385
TEST_0835,312.29327
TEST_0836,314.73837
TEST_0837,289.38385
TEST_0838,312.29327
TEST_0839,312.29327
TEST_0840,314.73837
TEST_0841,314.73837
TEST_0842,289.38385
TEST_0843,314.73837
TEST_0844,312.29327
TEST_0845,289.38385
TEST_0846,289.38385
TEST_0847,314.73837
TEST_0848,312.29327
TEST_0849,314.73837
TEST_0850,314.73837
TEST_0851,289.38385
TEST_0852,312.29327
TEST_0853,314.73837
TEST_0854,286.05795
TEST_0855,310.59357
TEST_0856,310.59357
TEST_0857,289.38385
TEST_0858,289.38385
TEST_0859,289.38385
TEST_0860,286.05795
TEST_0861,310.59357
TEST_0862,289.38385
TEST_0863,289.38385
TEST_0864,312.29327
TEST_0865,314.73837
TEST_0866,312.29327
TEST_0867,289.38385
TEST_0868,312.29327
TEST_0869,314.73837
TEST_0870,312.29327
TEST_0871,289.38385
TEST_0872,289.38385
TEST_0873,289.38385
TEST_0874,289.38385
TEST_0875,314.73837
TEST_0876,289.38385
TEST_0877,312.29327
TEST_0878,291.82898
TEST_0879,289.38385
TEST_0880,289.38385
TEST_0881,289.38385
TEST_0882,289.38385
TEST_0883,289.38385
TEST_0884,308.078
TEST_0885,289.38385
TEST_0886,289.38385
TEST_0887,289.38385
TEST_0888,314.73837
TEST_0889,289.38385
TEST_0890,289.38385
TEST_0891,289.38385
TEST_0892,289.38385
TEST_0893,314.73837
TEST_0894,312.29327
TEST_0895,289.38385
TEST_0896,289.38385
TEST_0897,314.73837
TEST_0898,289.38385
TEST_0899,314.73837
TEST_0900,289.38385
TEST_0901,289.38385
TEST_0902,289.38385
TEST_0903,289.38385
TEST_0904,312.29327
TEST_0905,289.38385
TEST_0906,289.38385
TEST_0907,312.29327
TEST_0908,314.73837
TEST_0909,289.38385
TEST_0910,289.38385
TEST_0911,289.38385
TEST_0912,291.82898
TEST_0913,314.73837
TEST_0914,289.38385
TEST_0915,312.29327
TEST_0916,314.73837
TEST_0917,291.82898
TEST_0918,308.078
TEST_0919,314.73837
TEST_0920,289.38385
TEST_0921,289.38385
TEST_0922,312.29327
TEST_0923,314.73837
TEST_0924,289.38385
TEST_0925,291.82898
TEST_0926,291.82898
TEST_0927,289.38385
TEST_0928,289.38385
TEST_0929,314.73837
TEST_0930,314.73837
TEST_0931,314.73837
TEST_0932,291.82898
TEST_0933,289.38385
TEST_0934,314.73837
TEST_0935,312.29327
TEST_0936,289.38385
TEST_0937,289.38385
TEST_0938,314.73837
TEST_0939,310.59357
TEST_0940,312.29327
TEST_0941,314.73837
TEST_0942,308.078
TEST_0943,289.38385
TEST_0944,289.38385
TEST_0945,289.38385
TEST_0946,312.29327
TEST_0947,314.73837
TEST_0948,289.38385
TEST_0949,312.29327
TEST_0950,289.38385
TEST_0951,289.38385
TEST_0952,314.73837
TEST_0953,314.73837
TEST_0954,289.38385
TEST_0955,289.38385
TEST_0956,289.38385
TEST_0957,289.38385
TEST_0958,289.38385
TEST_0959,314.73837
TEST_0960,310.59357
TEST_0961,312.29327
TEST_0962,312.29327
TEST_0963,291.82898
TEST_0964,289.38385
TEST_0965,314.73837
TEST_0966,310.59357
TEST_0967,314.73837
TEST_0968,289.38385
TEST_0969,314.73837
TEST_0970,312.29327
TEST_0971,289.38385
TEST_0972,289.38385
TEST_0973,314.73837
TEST_0974,289.38385
TEST_0975,289.38385
TEST_0976,312.29327
TEST_0977,289.38385
TEST_0978,289.38385
TEST_0979,289.38385
TEST_0980,286.05795
TEST_0981,314.73837
TEST_0982,312.29327
TEST_0983,289.38385
TEST_0984,289.38385
TEST_0985,289.38385
TEST_0986,289.38385
TEST_0987,312.29327
TEST_0988,314.73837
TEST_0989,291.82898
TEST_0990,308.078
TEST_0991,289.38385
TEST_0992,289.38385
TEST_0993,312.29327
TEST_0994,312.29327
TEST_0995,314.73837
TEST_0996,291.82898
TEST_0997,314.73837
TEST_0998,312.29327
TEST_0999,291.82898
TEST_1000,314.73837
TEST_1001,312.29327
TEST_1002,289.38385
TEST_1003,314.73837
TEST_1004,289.38385
TEST_1005,312.29327
TEST_1006,289.38385
TEST_1007,314.73837
TEST_1008,312.29327
TEST_1009,314.73837
TEST_1010,289.38385
TEST_1011,291.82898
TEST_1012,289.38385
TEST_1013,289.38385
TEST_1014,286.05795
TEST_1015,289.38385
TEST_1016,314.73837
TEST_1017,289.38385
TEST_1018,314.73837
TEST_1019,312.29327
TEST_1020,312.29327
TEST_1021,312.29327
TEST_1022,310.59357
TEST_1023,289.38385
TEST_1024,289.38385
TEST_1025,314.73837
TEST_1026,314.73837
TEST_1027,314.73837
TEST_1028,314.73837
TEST_1029,289.38385
TEST_1030,289.38385
TEST_1031,312.29327
TEST_1032,314.73837
TEST_1033,289.38385
TEST_1034,314.73837
TEST_1035,289.38385
TEST_1036,289.38385
TEST_1037,289.38385
TEST_1038,289.38385
TEST_1039,312.29327
TEST_1040,310.59357
TEST_1041,289.38385
TEST_1042,314.73837
TEST_1043,289.38385
TEST_1044,289.38385
TEST_1045,289.38385
TEST_1046,314.73837
TEST_1047,314.73837
TEST_1048,291.82898
TEST_1049,312.29327
TEST_1050,289.38385
TEST_1051,289.38385
TEST_1052,291.82898
TEST_1053,289.38385
TEST_1054,289.38385
TEST_1055,314.73837
TEST_1056,314.73837
TEST_1057,312.29327
TEST_1058,312.29327
TEST_1059,289.38385
TEST_1060,312.29327
TEST_1061,289.38385
TEST_1062,312.29327
TEST_1063,314.73837
TEST_1064,312.29327
TEST_1065,312.29327
TEST_1066,286.05795
TEST_1067,314.73837
TEST_1068,291.82898
TEST_1069,289.38385
TEST_1070,289.38385
TEST_1071,289.38385
TEST_1072,291.82898
TEST_1073,310.59357
TEST_1074,289.38385
TEST_1075,314.73837
TEST_1076,289.38385
TEST_1077,289.38385
TEST_1078,289.38385
TEST_1079,314.73837
TEST_1080,289.38385
TEST_1081,289.38385
TEST_1082,314.73837
TEST_1083,314.73837
TEST_1084,289.38385
TEST_1085,289.38385
TEST_1086,314.73837
TEST_1087,312.29327
TEST_1088,314.73837
TEST_1089,314.73837
TEST_1090,308.078
TEST_1091,289.38385
TEST_1092,289.38385
TEST_1093,312.29327
TEST_1094,289.38385
TEST_1095,289.38385
TEST_1096,289.38385
TEST_1097,289.38385
TEST_1098,289.38385
TEST_1099,314.73837
TEST_1100,289.38385
TEST_1101,314.73837
TEST_1102,312.29327
TEST_1103,314.73837
TEST_1104,314.73837
TEST_1105,312.29327
TEST_1106,289.38385
TEST_1107,314.73837
TEST_1108,289.38385
TEST_1109,314.73837
TEST_1110,314.73837
TEST_1111,314.73837
TEST_1112,289.38385
TEST_1113,289.38385
TEST_1114,312.29327
TEST_1115,314.73837
TEST_1116,291.82898
TEST_1117,312.29327
TEST_1118,289.38385
TEST_1119,314.73837
TEST_1120,314.73837
TEST_1121,314.73837
TEST_1122,289.38385
TEST_1123,308.078
TEST_1124,314.73837
TEST_1125,312.29327
TEST_1126,312.29327
TEST_1127,314.73837
TEST_1128,314.73837
TEST_1129,310.59357
TEST_1130,314.73837
TEST_1131,289.38385
TEST_1132,289.38385
TEST_1133,289.38385
TEST_1134,314.73837
TEST_1135,289.38385
TEST_1136,314.73837
TEST_1137,310.59357
TEST_1138,312.29327
TEST_1139,314.73837
TEST_1140,314.73837
TEST_1141,314.73837
TEST_1142,289.38385
TEST_1143,312.29327
TEST_1144,289.38385
TEST_1145,289.38385
TEST_1146,289.38385
TEST_1147,289.38385
TEST_1148,314.73837
TEST_1149,289.38385
TEST_1150,312.29327
TEST_1151,289.38385
TEST_1152,289.38385
TEST_1153,312.29327
TEST_1154,289.38385
TEST_1155,291.82898
TEST_1156,314.73837
TEST_1157,314.73837
TEST_1158,286.05795
TEST_1159,289.38385
TEST_1160,291.82898
TEST_1161,289.38385
TEST_1162,314.73837
TEST_1163,289.38385
TEST_1164,314.73837
TEST_1165,312.29327
